id,digit,prop1,prop2
672,3,0.4406779661016949,0.4444444444444444
673,1,0.22033898305084745,1
674,3,0.576271186440678,0.1111111111111111
675,3,0.3898305084745763,0.2222222222222222
676,1,0.3050847457627119,1
677,1,0.2542372881355932,1
678,3,0.559322033898305,0.3333333333333333
679,1,0.2711864406779661,0.6666666666666666
680,1,0.3898305084745763,0.5555555555555556
681,3,0.5084745762711864,0.5555555555555556
682,3,0.6101694915254238,0.1111111111111111
683,1,0.23728813559322035,0.5555555555555556
684,3,0.4915254237288136,0.3333333333333333
685,1,0.3389830508474576,0.4444444444444444
686,1,0.2033898305084746,0.6666666666666666
687,3,0.7966101694915254,0.4444444444444444
688,3,0.5254237288135594,0
689,3,0.5423728813559322,0.4444444444444444
690,3,0.3050847457627119,0.3333333333333333
691,1,0.4406779661016949,1
692,3,0.6271186440677966,0.2222222222222222
693,1,0.4745762711864407,0.4444444444444444
694,3,0.6440677966101694,0.2222222222222222
695,3,0.7796610169491526,0.3333333333333333
696,1,0.3728813559322034,0.8888888888888888
697,1,0.3898305084745763,0.6666666666666666
698,3,0.5254237288135594,0.2222222222222222
699,3,0.3389830508474576,0.2222222222222222
700,1,0.3559322033898305,0.4444444444444444
701,1,0.3220338983050847,0.4444444444444444
702,1,0.3728813559322034,0.2222222222222222
703,1,0.23728813559322035,0.4444444444444444
704,3,0.847457627118644,0
705,3,0.576271186440678,0.2222222222222222
706,1,0.2542372881355932,0.1111111111111111
707,1,0.3559322033898305,0.7777777777777778
708,3,0.8305084745762712,0.1111111111111111
709,3,0.6779661016949152,0.1111111111111111
710,3,0.7457627118644068,0.4444444444444444
711,3,0.6610169491525424,0.4444444444444444
712,1,0.4067796610169492,0.7777777777777778
713,1,0.3050847457627119,0.2222222222222222
714,1,0.2711864406779661,0.4444444444444444
715,3,0.6271186440677966,0.3333333333333333
716,1,0.3050847457627119,0.4444444444444444
717,3,0.6101694915254238,0.4444444444444444
718,3,0.5423728813559322,0.2222222222222222
719,1,0.3389830508474576,0.3333333333333333
720,1,0.3898305084745763,1
721,1,0.288135593220339,0.3333333333333333
722,3,0.6101694915254238,0.1111111111111111
723,1,0.3559322033898305,0.8888888888888888
724,3,0.7627118644067796,0
725,1,0.423728813559322,1
726,3,0.7966101694915254,0.5555555555555556
727,3,0.3050847457627119,0.1111111111111111
728,1,0.3050847457627119,0.7777777777777778
729,3,0.5084745762711864,0.3333333333333333
730,1,0.3559322033898305,0.4444444444444444
731,3,0.6610169491525424,0
732,3,0.8135593220338984,0.2222222222222222
733,1,0.22033898305084745,0.1111111111111111
734,1,0.4067796610169492,0.5555555555555556
735,1,0.3728813559322034,0.4444444444444444
736,1,0.23728813559322035,0.6666666666666666
737,3,0.6271186440677966,0.1111111111111111
738,1,0.2542372881355932,0.2222222222222222
739,3,0.5932203389830508,0.1111111111111111
740,3,0.576271186440678,0.1111111111111111
741,1,0.23728813559322035,0.5555555555555556
742,1,0.23728813559322035,0.5555555555555556
743,3,0.4745762711864407,0.5555555555555556
744,1,0.2711864406779661,0.1111111111111111
745,1,0.3050847457627119,0.6666666666666666
746,1,0.288135593220339,0.2222222222222222
747,3,0.559322033898305,0.2222222222222222
748,1,0.3220338983050847,0.4444444444444444
749,3,0.4406779661016949,0.6666666666666666
750,1,0.3389830508474576,1
751,1,0.2711864406779661,0.2222222222222222
752,1,0.4406779661016949,0.6666666666666666
753,3,0.7627118644067796,0.2222222222222222
754,3,0.4915254237288136,0.3333333333333333
755,1,0.3389830508474576,0.7777777777777778
756,3,0.7457627118644068,0.4444444444444444
757,1,0.23728813559322035,0.2222222222222222
758,1,0.23728813559322035,0.4444444444444444
759,3,0.6610169491525424,0.5555555555555556
760,1,0.3050847457627119,0.4444444444444444
761,1,0.3389830508474576,1
762,1,0.4745762711864407,0.5555555555555556
763,3,0.5932203389830508,0.3333333333333333
764,3,0.7457627118644068,0.4444444444444444
765,3,0.8983050847457628,0.6666666666666666
766,3,0.2711864406779661,0.4444444444444444
767,1,0.3559322033898305,0.7777777777777778
768,1,0.4745762711864407,0.1111111111111111
769,3,0.7627118644067796,0.2222222222222222
770,3,0.711864406779661,0.3333333333333333
771,3,0.7457627118644068,0.4444444444444444
772,3,0.6610169491525424,0
773,3,0.576271186440678,0.3333333333333333
774,1,0.288135593220339,0.5555555555555556
775,3,0.7288135593220338,0.3333333333333333
776,3,0.3050847457627119,0.2222222222222222
777,3,0.6440677966101694,0.2222222222222222
778,3,0.7457627118644068,0
779,1,0.423728813559322,0.4444444444444444
780,3,0.7288135593220338,0.1111111111111111
781,3,0.6610169491525424,0.2222222222222222
782,1,0.3050847457627119,0.6666666666666666
783,1,0.3050847457627119,0.2222222222222222
784,1,0.3389830508474576,0.3333333333333333
785,1,0.3559322033898305,0.3333333333333333
786,1,0.3559322033898305,0.3333333333333333
787,3,0.6271186440677966,0.1111111111111111
788,3,0.6610169491525424,0.5555555555555556
789,3,0.711864406779661,0
790,1,0.3559322033898305,0.4444444444444444
791,3,0.576271186440678,0.4444444444444444
792,1,0.3559322033898305,1
793,1,0.3559322033898305,0.4444444444444444
794,1,0.3389830508474576,0.4444444444444444
795,3,0.576271186440678,0.1111111111111111
796,1,0.3898305084745763,0.3333333333333333
797,1,0.2542372881355932,1
798,1,0.3389830508474576,1
799,3,0.5423728813559322,0.3333333333333333
800,3,0.4067796610169492,0.1111111111111111
801,1,0.423728813559322,0.8888888888888888
802,3,0.6101694915254238,0.2222222222222222
803,3,0.7457627118644068,0.3333333333333333
804,1,0.2711864406779661,1
805,3,0.6779661016949152,0.1111111111111111
806,1,0.3728813559322034,0.4444444444444444
807,3,0.7966101694915254,0.2222222222222222
808,3,0.423728813559322,0.4444444444444444
809,1,0.3898305084745763,1
810,1,0.3389830508474576,0.2222222222222222
811,3,0.4576271186440678,0.4444444444444444
812,1,0.3050847457627119,0.4444444444444444
813,1,0.3220338983050847,0.3333333333333333
814,1,0.4067796610169492,0.4444444444444444
815,3,0.6440677966101694,0.2222222222222222
816,1,0.3389830508474576,0.4444444444444444
817,1,0.3220338983050847,0.7777777777777778
818,1,0.2542372881355932,1
819,1,0.3220338983050847,0.2222222222222222
820,3,0.7457627118644068,0.4444444444444444
821,3,0.711864406779661,0.3333333333333333
822,1,0.2711864406779661,0.5555555555555556
823,3,0.6610169491525424,0.5555555555555556
824,3,0.423728813559322,0.4444444444444444
825,3,0.5423728813559322,0.5555555555555556
826,1,0.2711864406779661,1
827,1,0.3898305084745763,0.4444444444444444
828,1,0.4406779661016949,0.7777777777777778
829,1,0.3728813559322034,1
830,1,0.423728813559322,0.4444444444444444
831,1,0.288135593220339,0.4444444444444444
832,3,0.6610169491525424,0.2222222222222222
833,1,0.3220338983050847,0.4444444444444444
834,3,0.6271186440677966,0.3333333333333333
835,1,0.288135593220339,0.5555555555555556
836,3,0.7627118644067796,0.2222222222222222
837,3,0.7288135593220338,0.2222222222222222
838,1,0.3050847457627119,0.4444444444444444
839,1,0.288135593220339,1
840,3,0.7288135593220338,0.2222222222222222
841,1,0.3220338983050847,1
842,1,0.288135593220339,0.3333333333333333
843,1,0.4067796610169492,0.5555555555555556
844,3,0.8305084745762712,0.4444444444444444
845,1,0.4406779661016949,0.4444444444444444
846,3,0.559322033898305,0.6666666666666666
847,1,0.288135593220339,0.2222222222222222
848,3,0.576271186440678,0.4444444444444444
849,1,0.1694915254237288,0
850,1,0.5932203389830508,0.7777777777777778
851,3,0.576271186440678,0.4444444444444444
852,1,0.3389830508474576,0.3333333333333333
853,1,0.3389830508474576,0.6666666666666666
854,3,0.4745762711864407,0.5555555555555556
855,1,0.3559322033898305,0.4444444444444444
856,3,0.6440677966101694,0.3333333333333333
857,3,0.6779661016949152,0.5555555555555556
858,1,0.3220338983050847,0.3333333333333333
859,1,0.3220338983050847,0.4444444444444444
860,1,0.3559322033898305,0.5555555555555556
861,3,0.6779661016949152,0.3333333333333333
862,1,0.3559322033898305,1
863,1,0.4745762711864407,0.4444444444444444
864,3,0.711864406779661,0.1111111111111111
865,1,0.4067796610169492,0.5555555555555556
866,3,0.7627118644067796,0.2222222222222222
867,1,0.4406779661016949,0.5555555555555556
868,1,0.4406779661016949,0.6666666666666666
869,1,0.23728813559322035,0.4444444444444444
870,3,0.3220338983050847,0.2222222222222222
871,3,0.5084745762711864,0.7777777777777778
872,1,0.423728813559322,1
873,1,0.3389830508474576,1
874,1,0.3389830508474576,0.2222222222222222
875,1,0.3898305084745763,0.8888888888888888
876,3,0.4915254237288136,0.4444444444444444
877,1,0.2542372881355932,0.6666666666666666
878,1,0.3389830508474576,0.3333333333333333
879,3,0.7966101694915254,0.3333333333333333
880,1,0.4067796610169492,0.4444444444444444
881,3,0.5423728813559322,0
882,3,0.6271186440677966,0.3333333333333333
883,1,0.2711864406779661,1
884,3,0.7627118644067796,0.3333333333333333
885,1,0.3559322033898305,0.3333333333333333
886,3,0.7796610169491526,0.4444444444444444
887,3,0.5423728813559322,0.6666666666666666
888,3,0.7627118644067796,0.1111111111111111
889,3,0.5254237288135594,0.2222222222222222
890,1,0.3559322033898305,0.3333333333333333
891,3,0.711864406779661,0.2222222222222222
892,3,0.4576271186440678,0.4444444444444444
893,1,0.3050847457627119,1
894,3,0.5932203389830508,0
895,3,0.5423728813559322,0.5555555555555556
896,3,0.6949152542372882,0.4444444444444444
897,3,0.4745762711864407,0.5555555555555556
898,3,0.5423728813559322,0.5555555555555556
899,1,0.3220338983050847,0.5555555555555556
900,3,0.5423728813559322,0.3333333333333333
901,3,0.4745762711864407,0.4444444444444444
902,3,0.5423728813559322,0.2222222222222222
903,1,0.3898305084745763,0.5555555555555556
904,1,0.3389830508474576,0.4444444444444444
905,1,0.4067796610169492,1
906,3,0.6101694915254238,0.3333333333333333
907,1,0.3389830508474576,0.7777777777777778
908,1,0.2711864406779661,0.3333333333333333
909,1,0.3050847457627119,0.4444444444444444
910,3,0.6610169491525424,0.3333333333333333
911,1,0.2711864406779661,0.4444444444444444
912,3,0.5084745762711864,0.5555555555555556
913,3,0.5254237288135594,0.4444444444444444
914,3,0.7627118644067796,0.4444444444444444
915,1,0.288135593220339,0.4444444444444444
916,3,0.559322033898305,0.1111111111111111
917,3,0.4745762711864407,0.5555555555555556
918,3,0.5254237288135594,0.4444444444444444
919,3,0.5423728813559322,0.3333333333333333
920,1,0.2711864406779661,0.2222222222222222
921,1,0.23728813559322035,0.5555555555555556
922,3,0.6949152542372882,0.3333333333333333
923,3,0.6949152542372882,0.1111111111111111
924,1,0.3050847457627119,0.2222222222222222
925,1,0.3559322033898305,0.4444444444444444
926,1,0.3728813559322034,0.5555555555555556
927,3,0.576271186440678,0.6666666666666666
928,1,0.2711864406779661,0.1111111111111111
929,3,0.6101694915254238,0.2222222222222222
930,1,0.288135593220339,0.4444444444444444
931,1,0.2711864406779661,0.3333333333333333
932,1,0.3389830508474576,0.4444444444444444
933,3,0.423728813559322,0.5555555555555556
934,3,0.559322033898305,0.4444444444444444
935,1,0.423728813559322,1
936,1,0.4745762711864407,1
937,3,0.4067796610169492,0.7777777777777778
938,1,0.22033898305084745,0.4444444444444444
939,1,0.4576271186440678,1
940,1,0.4406779661016949,0.4444444444444444
941,3,0.6271186440677966,0.1111111111111111
942,3,0.7457627118644068,0.4444444444444444
943,1,0.423728813559322,1
944,1,0.4915254237288136,0.6666666666666666
945,1,0.23728813559322035,0.6666666666666666
946,3,0.7457627118644068,0.6666666666666666
947,1,0.4067796610169492,0.7777777777777778
948,3,0.6440677966101694,0.2222222222222222
949,3,0.7627118644067796,0.8888888888888888
950,3,0.6440677966101694,0.6666666666666666
951,3,0.7966101694915254,0.1111111111111111
952,1,0.2542372881355932,0.3333333333333333
953,1,0.22033898305084745,1
954,3,0.6440677966101694,0.4444444444444444
955,3,0.4745762711864407,0.1111111111111111
956,1,0.3389830508474576,0.4444444444444444
957,1,0.3050847457627119,0.4444444444444444
958,1,0.3728813559322034,0.4444444444444444
959,1,0.3898305084745763,0.3333333333333333
960,1,0.3050847457627119,0.3333333333333333
961,1,0.3898305084745763,0.7777777777777778
962,3,0.6271186440677966,0.3333333333333333
963,1,0.3220338983050847,0.6666666666666666
964,3,0.6610169491525424,0.4444444444444444
965,3,0.6271186440677966,0.4444444444444444
966,3,0.7796610169491526,0.3333333333333333
967,3,0.6101694915254238,0.3333333333333333
968,1,0.3389830508474576,0.4444444444444444
969,3,0.576271186440678,0.6666666666666666
970,1,0.2711864406779661,0.6666666666666666
971,3,0.6779661016949152,0.4444444444444444
972,1,0.423728813559322,0.4444444444444444
973,3,0.576271186440678,0.4444444444444444
974,3,0.3898305084745763,0.2222222222222222
975,3,0.3559322033898305,0.5555555555555556
976,1,0.3389830508474576,0.5555555555555556
977,1,0.2711864406779661,1
978,1,0.3050847457627119,0.6666666666666666
979,1,0.3559322033898305,0.5555555555555556
980,3,0.6101694915254238,0.3333333333333333
981,3,0.7288135593220338,0.5555555555555556
982,1,0.3559322033898305,0.4444444444444444
983,3,0.7796610169491526,0.5555555555555556
984,1,0.4915254237288136,0.5555555555555556
985,3,0.6610169491525424,1
986,1,0.1864406779661017,0.5555555555555556
987,1,0.3898305084745763,0.4444444444444444
988,1,0.4745762711864407,1
989,1,0.4745762711864407,1
990,3,0.864406779661017,0.2222222222222222
991,1,0.4067796610169492,1
992,3,0.8305084745762712,0
993,3,0.576271186440678,0
994,3,0.5932203389830508,0.1111111111111111
995,3,0.5254237288135594,0.1111111111111111
996,1,0.288135593220339,0.5555555555555556
997,1,0.3898305084745763,1
998,3,0.4406779661016949,0.4444444444444444
999,3,0.4745762711864407,0.8888888888888888
1000,1,0.3898305084745763,1
